Date,Product_Name,Category,Quantity_Sold,Selling_Price,Cost_Price,Total_Sales_Value,Promotion_Type,Discount_Percentage,Start_Date,End_Date,HSN_Code,GST_Percentage
02-01-2025,Printed Scarf,Scarves,10,1795.48,1427.21,18209.6,Festival Sale,24,02-01-2025,04-01-2025,62143000,12
02-01-2025,Digital Watch,Watches,1,5199.73,3716.95,5207.32,Festival Sale,26,02-01-2025,09-01-2025,91021100,18
02-01-2025,Backpack Purse,Handbags,1,6413.99,4437.36,6328.03,Festival Sale,20,02-01-2025,06-01-2025,42022290,18
02-01-2025,Charm Bracelet,Jewelry,3,3758.62,2708.47,11061.84,Festival Sale,28,02-01-2025,04-01-2025,71131100,3
02-01-2025,Round Frame,Sunglasses,3,2128.53,2114.83,6415.59,Festival Sale,28,02-01-2025,04-01-2025,90041000,12
02-01-2025,Oversized Sunglasses,Sunglasses,3,2199.97,1599.92,6696.84,Festival Sale,28,02-01-2025,07-01-2025,90041000,12
02-01-2025,Aviator Sunglasses,Sunglasses,4,2593.32,2318.48,10345.6,Festival Sale,24,02-01-2025,03-01-2025,90041000,12
02-01-2025,Charm Bracelet,Jewelry,6,3594.77,2828.67,21192.24,Festival Sale,26,02-01-2025,04-01-2025,71131100,3
02-01-2025,Hair Clip Set,Hair Accessories,4,369.88,293.13,1469.8,Festival Sale,24,02-01-2025,08-01-2025,96151900,18
03-01-2025,Digital Watch,Watches,9,2014.99,2163.2,18061.11,Festival Sale,34,03-01-2025,09-01-2025,91021100,18
03-01-2025,Waist Belt,Belts,2,1989.17,1316.19,4008.92,Festival Sale,26,03-01-2025,07-01-2025,42033000,18
03-01-2025,Clutch Purse,Handbags,8,6056.22,4061.51,48244.56,Festival Sale,21,03-01-2025,06-01-2025,42022290,18
03-01-2025,Statement Necklace,Jewelry,3,1135.67,1093.04,3355.38,Festival Sale,32,03-01-2025,10-01-2025,71131100,3
03-01-2025,Aviator Sunglasses,Sunglasses,4,3124.88,2376.31,12562.08,Festival Sale,26,03-01-2025,04-01-2025,90041000,12
03-01-2025,Cat Eye Sunglasses,Sunglasses,7,3200.6,2388.36,22637.79,Festival Sale,32,03-01-2025,07-01-2025,90041000,12
03-01-2025,Sports Watch,Watches,2,2729.96,2151.24,5464.08,Festival Sale,33,03-01-2025,10-01-2025,91021100,18
03-01-2025,Pashmina Shawl,Scarves,18,693.12,489.23,12538.26,Festival Sale,29,03-01-2025,06-01-2025,62143000,12
03-01-2025,Statement Necklace,Jewelry,2,2923.42,1942.37,5853.88,Festival Sale,24,03-01-2025,09-01-2025,71131100,3
03-01-2025,Clutch Purse,Handbags,4,5977.4,4815.83,24302.6,Festival Sale,27,03-01-2025,09-01-2025,42022290,18
03-01-2025,Leather Belt,Belts,1,1363.84,1414.93,1372.83,Festival Sale,32,03-01-2025,07-01-2025,42033000,18
03-01-2025,Clutch Purse,Handbags,5,3861.07,3450.1,19056.45,Festival Sale,23,03-01-2025,06-01-2025,42022290,18
03-01-2025,Chain Belt,Belts,11,994.71,651.42,10985.59,Festival Sale,26,03-01-2025,08-01-2025,42033000,18
04-01-2025,Headband,Hair Accessories,5,980.14,757.5,4810.65,Festival Sale,30,04-01-2025,10-01-2025,96151900,18
04-01-2025,Winter Wool Scarf,Scarves,8,1477.67,889.55,11723.44,Festival Sale,23,04-01-2025,07-01-2025,62143000,12
04-01-2025,Leather Tote Bag,Handbags,3,4438.1,4168.41,13386.03,Festival Sale,30,04-01-2025,07-01-2025,42022290,18
04-01-2025,Digital Watch,Watches,7,5896.09,4740.84,41686.75,Festival Sale,33,04-01-2025,05-01-2025,91021100,18
04-01-2025,Gold Plated Earrings,Jewelry,1,2761.38,2335.64,2741.06,Festival Sale,28,04-01-2025,05-01-2025,71131100,3
04-01-2025,Sports Sunglasses,Sunglasses,2,1706.82,1114.53,3440.84,Festival Sale,20,04-01-2025,11-01-2025,90041000,12
04-01-2025,Dress Watch,Watches,3,2177.55,1591.49,6422.97,Festival Sale,22,04-01-2025,08-01-2025,91021100,18
04-01-2025,Fabric Belt,Belts,5,1625.72,1433.16,8255.3,Festival Sale,28,04-01-2025,08-01-2025,42033000,18
04-01-2025,Aviator Sunglasses,Sunglasses,4,2660.81,1835.44,10847.72,Festival Sale,26,04-01-2025,09-01-2025,90041000,12
04-01-2025,Round Frame,Sunglasses,8,1136.55,1169.69,9195.04,Festival Sale,31,04-01-2025,09-01-2025,90041000,12
04-01-2025,Cotton Scarf,Scarves,1,757.62,723.16,754.4,Festival Sale,28,04-01-2025,11-01-2025,62143000,12
04-01-2025,Silver Bracelet,Jewelry,6,4897.99,2833.61,28999.38,Festival Sale,22,04-01-2025,05-01-2025,71131100,3
04-01-2025,Shoulder Bag,Handbags,3,6888.93,4721.45,20943.12,Festival Sale,20,04-01-2025,09-01-2025,42022290,18
04-01-2025,Cotton Scarf,Scarves,7,1263.02,1045.53,8811.25,Festival Sale,20,04-01-2025,08-01-2025,62143000,12
04-01-2025,Leather Tote Bag,Handbags,2,5406.33,3543.51,10968.78,Festival Sale,26,04-01-2025,05-01-2025,42022290,18
04-01-2025,Charm Bracelet,Jewelry,3,3040.24,2293.76,9097.74,Festival Sale,30,04-01-2025,09-01-2025,71131100,3
04-01-2025,Cotton Scarf,Scarves,14,1149.49,1076.63,16409.12,Festival Sale,33,04-01-2025,09-01-2025,62143000,12
04-01-2025,Backpack Purse,Handbags,7,6877.94,4500.32,48034.49,Festival Sale,26,04-01-2025,11-01-2025,42022290,18
04-01-2025,Sports Sunglasses,Sunglasses,3,2560.05,2256.01,7673.46,Festival Sale,32,04-01-2025,11-01-2025,90041000,12
04-01-2025,Digital Watch,Watches,1,6585.98,4729.96,6708.66,Festival Sale,33,04-01-2025,08-01-2025,91021100,18
04-01-2025,Dress Watch,Watches,6,4275.54,2820.35,25460.34,Festival Sale,30,04-01-2025,10-01-2025,91021100,18
04-01-2025,Sports Watch,Watches,6,6559.22,5395.53,39241.92,Festival Sale,28,04-01-2025,06-01-2025,91021100,18
06-01-2025,Round Frame,Sunglasses,3,1689.51,1495.81,5043.69,Festival Sale,33,06-01-2025,07-01-2025,90041000,12
06-01-2025,Cotton Scarf,Scarves,12,922.6,740.1,11058,Festival Sale,27,06-01-2025,09-01-2025,62143000,12
06-01-2025,Leather Belt,Belts,3,2744.38,1658.89,8160.69,Festival Sale,22,06-01-2025,09-01-2025,42033000,18
06-01-2025,Western Belt,Belts,2,1871.66,1673.34,3739.58,Festival Sale,33,06-01-2025,12-01-2025,42033000,18
06-01-2025,Clutch Purse,Handbags,4,4367.03,3215.59,17177.96,Festival Sale,25,06-01-2025,07-01-2025,42022290,18
06-01-2025,Fabric Belt,Belts,1,1450.96,1130.48,1425.67,Festival Sale,23,06-01-2025,13-01-2025,42033000,18
06-01-2025,Scrunchie Pack,Hair Accessories,6,376.39,235.05,2238.06,Festival Sale,26,06-01-2025,07-01-2025,96151900,18
06-01-2025,Chain Belt,Belts,4,2267.02,1441.47,8921.16,Festival Sale,29,06-01-2025,12-01-2025,42033000,18
06-01-2025,Sports Watch,Watches,7,6372.47,3822.81,43864.8,Festival Sale,24,06-01-2025,09-01-2025,91021100,18
06-01-2025,Pashmina Shawl,Scarves,5,1862.66,1388.23,9402.8,Festival Sale,31,06-01-2025,07-01-2025,62143000,12
06-01-2025,Charm Bracelet,Jewelry,2,2798.32,2238.58,5488.2,Festival Sale,33,06-01-2025,09-01-2025,71131100,3
07-01-2025,Hair Pin Set,Hair Accessories,2,451.18,327.7,910.84,Festival Sale,28,07-01-2025,12-01-2025,96151900,18
07-01-2025,Analog Watch,Watches,3,2856.86,2718.49,8738.88,Festival Sale,31,07-01-2025,09-01-2025,91021100,18
07-01-2025,Sports Sunglasses,Sunglasses,3,2809.88,2119.52,8276.61,Festival Sale,26,07-01-2025,14-01-2025,90041000,12
07-01-2025,Scrunchie Pack,Hair Accessories,2,1061.54,757.76,2146.8,Festival Sale,22,07-01-2025,09-01-2025,96151900,18
07-01-2025,Headband,Hair Accessories,3,723.44,699.63,2163.03,Festival Sale,32,07-01-2025,12-01-2025,96151900,18
07-01-2025,Scrunchie Pack,Hair Accessories,1,1045.2,783.82,1025.89,Festival Sale,25,07-01-2025,09-01-2025,96151900,18
07-01-2025,Oversized Sunglasses,Sunglasses,4,917.63,959.11,3737.88,Festival Sale,32,07-01-2025,12-01-2025,90041000,12
07-01-2025,Winter Wool Scarf,Scarves,1,1310.4,1037.77,1322.6,Festival Sale,29,07-01-2025,13-01-2025,62143000,12
07-01-2025,Backpack Purse,Handbags,2,3648.89,3296.69,7266.16,Festival Sale,31,07-01-2025,11-01-2025,42022290,18
07-01-2025,Western Belt,Belts,4,1797.19,1446.65,7114.04,Festival Sale,34,07-01-2025,10-01-2025,42033000,18
07-01-2025,Cotton Scarf,Scarves,5,1524.61,1133.71,7530.45,Festival Sale,26,07-01-2025,14-01-2025,62143000,12
07-01-2025,Winter Wool Scarf,Scarves,7,1491.25,1448.84,10280.9,Festival Sale,30,07-01-2025,12-01-2025,62143000,12
07-01-2025,Crossbody Bag,Handbags,3,5601.59,4934.71,17030.64,Festival Sale,23,07-01-2025,11-01-2025,42022290,18
07-01-2025,Aviator Sunglasses,Sunglasses,3,1432.41,956.1,4319.7,Festival Sale,28,07-01-2025,09-01-2025,90041000,12
07-01-2025,Winter Wool Scarf,Scarves,7,1401.21,1107.07,9725.1,Festival Sale,22,07-01-2025,12-01-2025,62143000,12
07-01-2025,Sports Sunglasses,Sunglasses,3,1871.54,1271.29,5566.68,Festival Sale,21,07-01-2025,11-01-2025,90041000,12
07-01-2025,Round Frame,Sunglasses,5,2428.98,1568.45,12238.85,Festival Sale,20,07-01-2025,14-01-2025,90041000,12
07-01-2025,Digital Watch,Watches,1,2593.94,2100.48,2614.41,Festival Sale,25,07-01-2025,14-01-2025,91021100,18
08-01-2025,Statement Necklace,Jewelry,8,1727.22,1312.14,13917.6,Festival Sale,25,08-01-2025,13-01-2025,71131100,3
08-01-2025,Charm Bracelet,Jewelry,1,2740.36,2295.15,2698.05,Festival Sale,28,08-01-2025,09-01-2025,71131100,3
08-01-2025,Western Belt,Belts,3,2349.17,1876.57,6933.93,Festival Sale,27,08-01-2025,13-01-2025,42033000,18
08-01-2025,Sports Sunglasses,Sunglasses,5,2636.69,1695.82,13444.35,Festival Sale,24,08-01-2025,12-01-2025,90041000,12
08-01-2025,Clutch Purse,Handbags,4,3225.63,2756.32,12993.48,Festival Sale,24,08-01-2025,14-01-2025,42022290,18
08-01-2025,Analog Watch,Watches,3,4780.75,5014.07,14404.47,Festival Sale,33,08-01-2025,14-01-2025,91021100,18
08-01-2025,Oversized Sunglasses,Sunglasses,2,1720.28,1391.01,3375.42,Festival Sale,32,08-01-2025,14-01-2025,90041000,12
08-01-2025,Backpack Purse,Handbags,3,2286.66,1505.63,6740.22,Festival Sale,31,08-01-2025,09-01-2025,42022290,18
08-01-2025,Pearl Necklace,Jewelry,1,1990.13,1213.78,1979.97,Festival Sale,21,08-01-2025,10-01-2025,71131100,3
08-01-2025,Backpack Purse,Handbags,2,4061.53,2907.16,8273.36,Festival Sale,30,08-01-2025,15-01-2025,42022290,18
08-01-2025,Backpack Purse,Handbags,5,3645.9,2509.86,18457.45,Festival Sale,24,08-01-2025,11-01-2025,42022290,18
08-01-2025,Leather Belt,Belts,3,1221.62,986.22,3674.52,Festival Sale,31,08-01-2025,12-01-2025,42033000,18
08-01-2025,Shoulder Bag,Handbags,2,3010.08,1760.53,5911.62,Festival Sale,20,08-01-2025,15-01-2025,42022290,18
08-01-2025,Digital Watch,Watches,3,7435.03,5512.74,22672.65,Festival Sale,28,08-01-2025,15-01-2025,91021100,18
08-01-2025,Digital Watch,Watches,3,2707.26,2263.77,8028.21,Festival Sale,27,08-01-2025,13-01-2025,91021100,18
08-01-2025,Western Belt,Belts,2,3086.87,1952.53,6250.96,Festival Sale,20,08-01-2025,14-01-2025,42033000,18
08-01-2025,Crossbody Bag,Handbags,3,2571.05,2425.9,7710.72,Festival Sale,26,08-01-2025,09-01-2025,42022290,18
08-01-2025,Gold Plated Earrings,Jewelry,3,2655.12,1726.73,7881.21,Festival Sale,27,08-01-2025,09-01-2025,71131100,3
08-01-2025,Digital Watch,Watches,3,5098.39,3670.28,15178.29,Festival Sale,33,08-01-2025,15-01-2025,91021100,18
08-01-2025,Gold Plated Earrings,Jewelry,5,4491.08,2764.37,22210.4,Festival Sale,20,08-01-2025,09-01-2025,71131100,3
08-01-2025,Crossbody Bag,Handbags,4,4559.76,4148.85,18013.08,Festival Sale,29,08-01-2025,12-01-2025,42022290,18
08-01-2025,Printed Scarf,Scarves,5,1524.45,1496.41,7681.95,Festival Sale,34,08-01-2025,15-01-2025,62143000,12
08-01-2025,Hair Pin Set,Hair Accessories,2,775.73,577.07,1559.94,Festival Sale,21,08-01-2025,11-01-2025,96151900,18
09-01-2025,Backpack Purse,Handbags,3,2756.89,2150.4,8167.53,Festival Sale,28,09-01-2025,16-01-2025,42022290,18
09-01-2025,Dress Watch,Watches,1,2080.38,1749.96,2119.49,Festival Sale,26,09-01-2025,14-01-2025,91021100,18
09-01-2025,Aviator Sunglasses,Sunglasses,4,3081.18,2489.74,12317.6,Festival Sale,25,09-01-2025,11-01-2025,90041000,12
09-01-2025,Oversized Sunglasses,Sunglasses,1,2652.87,1860.13,2609,Festival Sale,27,09-01-2025,16-01-2025,90041000,12
09-01-2025,Aviator Sunglasses,Sunglasses,4,2855.11,1954.13,11247.24,Festival Sale,20,09-01-2025,13-01-2025,90041000,12
09-01-2025,Winter Wool Scarf,Scarves,3,934.29,674.88,2769.15,Festival Sale,32,09-01-2025,15-01-2025,62143000,12
09-01-2025,Silk Scarf,Scarves,1,925.54,842.62,943.6,Festival Sale,29,09-01-2025,14-01-2025,62143000,12
09-01-2025,Oversized Sunglasses,Sunglasses,3,3143.32,1953.18,9285.96,Festival Sale,24,09-01-2025,13-01-2025,90041000,12
09-01-2025,Headband,Hair Accessories,1,459.26,388.02,451.82,Festival Sale,22,09-01-2025,11-01-2025,96151900,18
09-01-2025,Analog Watch,Watches,1,7422.26,5196.11,7373.98,Festival Sale,34,09-01-2025,12-01-2025,91021100,18
09-01-2025,Headband,Hair Accessories,1,288.23,271.81,290.57,Festival Sale,28,09-01-2025,16-01-2025,96151900,18
09-01-2025,Turban,Hair Accessories,1,443.67,425.86,443.85,Festival Sale,28,09-01-2025,10-01-2025,96151900,18
09-01-2025,Shoulder Bag,Handbags,6,6125.44,4827.48,36370.56,Festival Sale,25,09-01-2025,15-01-2025,42022290,18
09-01-2025,Charm Bracelet,Jewelry,3,2559.63,1652.73,7583.94,Festival Sale,26,09-01-2025,16-01-2025,71131100,3
09-01-2025,Silver Bracelet,Jewelry,5,1302.75,1040.21,6554.8,Festival Sale,30,09-01-2025,12-01-2025,71131100,3
09-01-2025,Sports Watch,Watches,4,8120.58,4982.77,32709.88,Festival Sale,25,09-01-2025,11-01-2025,91021100,18
09-01-2025,Cat Eye Sunglasses,Sunglasses,1,2237.88,1653.42,2216.94,Festival Sale,33,09-01-2025,14-01-2025,90041000,12
09-01-2025,Smart Watch,Watches,6,3455.71,2246.7,20580.84,Festival Sale,29,09-01-2025,13-01-2025,91021100,18
09-01-2025,Crossbody Bag,Handbags,2,5101.89,4878.54,10198.4,Festival Sale,27,09-01-2025,10-01-2025,42022290,18
09-01-2025,Gold Plated Earrings,Jewelry,4,1058.26,963.76,4246.6,Festival Sale,33,09-01-2025,16-01-2025,71131100,3
09-01-2025,Hair Pin Set,Hair Accessories,1,564.52,381.22,560.99,Festival Sale,24,09-01-2025,12-01-2025,96151900,18
09-01-2025,Chain Belt,Belts,3,1949.81,1458.77,5960.91,Festival Sale,30,09-01-2025,14-01-2025,42033000,18
09-01-2025,Oversized Sunglasses,Sunglasses,2,1740.09,1596.61,3540.26,Festival Sale,24,09-01-2025,13-01-2025,90041000,12
09-01-2025,Cat Eye Sunglasses,Sunglasses,7,2486.91,2148.62,17357.62,Festival Sale,23,09-01-2025,13-01-2025,90041000,12
10-01-2025,Pashmina Shawl,Scarves,10,1812.64,1437.18,18338.9,Festival Sale,28,10-01-2025,15-01-2025,62143000,12
10-01-2025,Cat Eye Sunglasses,Sunglasses,3,2104.02,1380.44,6243.45,Festival Sale,21,10-01-2025,13-01-2025,90041000,12
10-01-2025,Oversized Sunglasses,Sunglasses,8,1952.46,1471.95,15451.36,Festival Sale,34,10-01-2025,12-01-2025,90041000,12
10-01-2025,Sports Watch,Watches,11,8339.28,5863.81,90968.13,Festival Sale,33,10-01-2025,15-01-2025,91021100,18
10-01-2025,Silk Scarf,Scarves,8,1120.22,788.87,8819.36,Festival Sale,22,10-01-2025,17-01-2025,62143000,12
10-01-2025,Fabric Belt,Belts,3,1198.99,1090.93,3649.41,Festival Sale,21,10-01-2025,13-01-2025,42033000,18
10-01-2025,Printed Scarf,Scarves,2,944.8,809.31,1907.98,Festival Sale,33,10-01-2025,16-01-2025,62143000,12
10-01-2025,Printed Scarf,Scarves,5,981.77,667.46,4957.95,Festival Sale,30,10-01-2025,17-01-2025,62143000,12
10-01-2025,Charm Bracelet,Jewelry,2,4244.47,2516.27,8394.12,Festival Sale,22,10-01-2025,14-01-2025,71131100,3
10-01-2025,Scrunchie Pack,Hair Accessories,1,1021.23,620.03,1020.36,Festival Sale,24,10-01-2025,15-01-2025,96151900,18
10-01-2025,Leather Tote Bag,Handbags,9,2506.01,2066.08,22779.45,Festival Sale,26,10-01-2025,15-01-2025,42022290,18
11-01-2025,Analog Watch,Watches,8,3980.71,3665.95,32315.68,Festival Sale,25,11-01-2025,12-01-2025,91021100,18
11-01-2025,Printed Scarf,Scarves,5,1580.98,1151.88,7782.55,Festival Sale,31,11-01-2025,13-01-2025,62143000,12
11-01-2025,Clutch Purse,Handbags,2,2380.4,2151.75,4724.5,Festival Sale,31,11-01-2025,16-01-2025,42022290,18
11-01-2025,Gold Plated Earrings,Jewelry,8,1590.89,1103.02,12712.64,Festival Sale,33,11-01-2025,17-01-2025,71131100,3
11-01-2025,Silk Scarf,Scarves,9,2194.17,1411.25,19386.54,Festival Sale,25,11-01-2025,14-01-2025,62143000,12
11-01-2025,Pearl Necklace,Jewelry,3,1317.59,1119.59,3898.26,Festival Sale,30,11-01-2025,14-01-2025,71131100,3
11-01-2025,Silver Bracelet,Jewelry,5,2019.87,1950.38,10231.1,Festival Sale,28,11-01-2025,12-01-2025,71131100,3
11-01-2025,Smart Watch,Watches,5,5393.37,3951.76,26958.1,Festival Sale,21,11-01-2025,15-01-2025,91021100,18
11-01-2025,Digital Watch,Watches,3,3859.98,3416.35,11586.39,Festival Sale,22,11-01-2025,16-01-2025,91021100,18
11-01-2025,Cotton Scarf,Scarves,16,647.85,403.7,10224.8,Festival Sale,27,11-01-2025,17-01-2025,62143000,12
11-01-2025,Western Belt,Belts,5,2187.49,1768.37,11093.15,Festival Sale,29,11-01-2025,16-01-2025,42033000,18
11-01-2025,Aviator Sunglasses,Sunglasses,5,1266.37,1040.13,6344.1,Festival Sale,22,11-01-2025,13-01-2025,90041000,12
11-01-2025,Waist Belt,Belts,3,890.31,781.67,2656.41,Festival Sale,34,11-01-2025,18-01-2025,42033000,18
11-01-2025,Cat Eye Sunglasses,Sunglasses,7,2909.94,1988.95,20013.14,Festival Sale,26,11-01-2025,16-01-2025,90041000,12
13-01-2025,Silver Bracelet,Jewelry,1,3694.56,2883.3,3636.48,Festival Sale,22,13-01-2025,19-01-2025,71131100,3
13-01-2025,Pearl Necklace,Jewelry,2,1215.83,995.03,2428.38,Festival Sale,26,13-01-2025,16-01-2025,71131100,3
13-01-2025,Turban,Hair Accessories,8,765.3,612.99,6096.4,Festival Sale,25,13-01-2025,20-01-2025,96151900,18
13-01-2025,Backpack Purse,Handbags,4,3544.54,2395.65,13981.08,Festival Sale,22,13-01-2025,17-01-2025,42022290,18
13-01-2025,Backpack Purse,Handbags,2,3188,2396.44,6314.28,Festival Sale,20,13-01-2025,19-01-2025,42022290,18
13-01-2025,Leather Tote Bag,Handbags,8,2300.27,2082.54,18127.12,Festival Sale,34,13-01-2025,20-01-2025,42022290,18
13-01-2025,Dress Watch,Watches,1,4668.42,3209.07,4595.64,Festival Sale,30,13-01-2025,18-01-2025,91021100,18
13-01-2025,Chain Belt,Belts,1,1121.69,866.77,1106.96,Festival Sale,22,13-01-2025,17-01-2025,42033000,18
13-01-2025,Statement Necklace,Jewelry,1,3013.3,1946.31,3073.62,Festival Sale,22,13-01-2025,16-01-2025,71131100,3
13-01-2025,Leather Belt,Belts,2,1452.5,1033.35,2927.14,Festival Sale,25,13-01-2025,20-01-2025,42033000,18
13-01-2025,Clutch Purse,Handbags,4,4625.39,3341.94,18573.24,Festival Sale,26,13-01-2025,16-01-2025,42022290,18
13-01-2025,Pashmina Shawl,Scarves,3,1235.37,1097.71,3679.92,Festival Sale,31,13-01-2025,19-01-2025,62143000,12
13-01-2025,Digital Watch,Watches,5,2084.09,1595.82,10501.6,Festival Sale,34,13-01-2025,19-01-2025,91021100,18
13-01-2025,Cotton Scarf,Scarves,10,1248.79,770.62,12576.7,Festival Sale,25,13-01-2025,17-01-2025,62143000,12
13-01-2025,Aviator Sunglasses,Sunglasses,3,3372.07,2190.97,10156.74,Festival Sale,29,13-01-2025,16-01-2025,90041000,12
14-01-2025,Printed Scarf,Scarves,1,729.47,561.8,716.42,Festival Sale,26,14-01-2025,17-01-2025,62143000,12
14-01-2025,Charm Bracelet,Jewelry,1,3080.85,2060.19,3088.61,Festival Sale,21,14-01-2025,17-01-2025,71131100,3
14-01-2025,Charm Bracelet,Jewelry,2,3371.47,2880.75,6841.28,Festival Sale,32,14-01-2025,15-01-2025,71131100,3
14-01-2025,Printed Scarf,Scarves,5,623.74,589.35,3181.5,Festival Sale,24,14-01-2025,21-01-2025,62143000,12
14-01-2025,Cotton Scarf,Scarves,5,1556.35,1352,7864.6,Festival Sale,25,14-01-2025,17-01-2025,62143000,12
14-01-2025,Hair Clip Set,Hair Accessories,3,1119.78,688.76,3301.38,Festival Sale,24,14-01-2025,16-01-2025,96151900,18
14-01-2025,Pearl Necklace,Jewelry,1,4390.37,2783.76,4311.89,Festival Sale,24,14-01-2025,17-01-2025,71131100,3
14-01-2025,Leather Tote Bag,Handbags,1,5118.9,3637.01,5112.97,Festival Sale,29,14-01-2025,18-01-2025,42022290,18
14-01-2025,Oversized Sunglasses,Sunglasses,6,3439.27,2340.83,20515.5,Festival Sale,25,14-01-2025,21-01-2025,90041000,12
14-01-2025,Shoulder Bag,Handbags,2,2574.91,1862.29,5089.58,Festival Sale,25,14-01-2025,20-01-2025,42022290,18
14-01-2025,Smart Watch,Watches,2,5643.12,4793.75,11490.36,Festival Sale,28,14-01-2025,19-01-2025,91021100,18
14-01-2025,Scrunchie Pack,Hair Accessories,2,420.85,400.55,845.96,Festival Sale,34,14-01-2025,18-01-2025,96151900,18
14-01-2025,Silk Scarf,Scarves,3,1250.38,1060.72,3729.93,Festival Sale,34,14-01-2025,17-01-2025,62143000,12
14-01-2025,Western Belt,Belts,4,1317.42,1146.59,5187.04,Festival Sale,26,14-01-2025,18-01-2025,42033000,18
14-01-2025,Cotton Scarf,Scarves,7,710.44,655.41,4928.35,Festival Sale,28,14-01-2025,21-01-2025,62143000,12
14-01-2025,Scrunchie Pack,Hair Accessories,1,767.31,549.99,771.94,Festival Sale,20,14-01-2025,19-01-2025,96151900,18
14-01-2025,Fabric Belt,Belts,5,2392.66,1654.49,11770.3,Festival Sale,26,14-01-2025,20-01-2025,42033000,18
14-01-2025,Statement Necklace,Jewelry,3,1540.35,995.9,4590.81,Festival Sale,23,14-01-2025,17-01-2025,71131100,3
14-01-2025,Round Frame,Sunglasses,2,2352.05,2195.72,4642.78,Festival Sale,27,14-01-2025,15-01-2025,90041000,12
14-01-2025,Hair Clip Set,Hair Accessories,3,523.83,413.49,1578.72,Festival Sale,24,14-01-2025,20-01-2025,96151900,18
14-01-2025,Analog Watch,Watches,4,4157.89,3442.19,16969.48,Festival Sale,22,14-01-2025,19-01-2025,91021100,18
14-01-2025,Sports Watch,Watches,4,7826.86,5234.45,31731.16,Festival Sale,29,14-01-2025,18-01-2025,91021100,18
14-01-2025,Aviator Sunglasses,Sunglasses,1,1607.76,1091.86,1580.75,Festival Sale,29,14-01-2025,19-01-2025,90041000,12
14-01-2025,Backpack Purse,Handbags,4,2052.6,1568.32,8366.64,Festival Sale,21,14-01-2025,21-01-2025,42022290,18
15-01-2025,Waist Belt,Belts,2,1356,1310.55,2701.62,Festival Sale,31,15-01-2025,19-01-2025,42033000,18
15-01-2025,Oversized Sunglasses,Sunglasses,3,1463.59,1044.17,4406.79,Festival Sale,30,15-01-2025,21-01-2025,90041000,12
15-01-2025,Oversized Sunglasses,Sunglasses,5,3193.89,2362.55,16014.55,Festival Sale,28,15-01-2025,18-01-2025,90041000,12
15-01-2025,Turban,Hair Accessories,1,288.54,223.12,289.69,Festival Sale,23,15-01-2025,21-01-2025,96151900,18
15-01-2025,Silk Scarf,Scarves,5,594.42,540.79,3024.45,Festival Sale,21,15-01-2025,19-01-2025,62143000,12
15-01-2025,Gold Plated Earrings,Jewelry,5,2668.18,1778.37,13545.55,Festival Sale,28,15-01-2025,21-01-2025,71131100,3
15-01-2025,Scrunchie Pack,Hair Accessories,1,347.63,313,353.82,Festival Sale,27,15-01-2025,22-01-2025,96151900,18
15-01-2025,Headband,Hair Accessories,1,422.31,350.66,429.98,Festival Sale,32,15-01-2025,17-01-2025,96151900,18
